lc_idx,bls_period,bls_duration,bls_t0,bls_power,bls_depth_ppm,bls_depth_err_ppm,label,activity_class,planet_present,planet_period_days,transit_depth_ppm,star_mass_msun,star_radius_rsun,file_id,above_threshold,period_match,recovered
639,0.5590980776449108,0.25,0.3459187494678262,8989.912524431113,2.49082685937054,0.024984779536043212,0,mild,0,,,1.0847306686388336,1.011437631496783,0000000076,False,False,False
640,0.5852291814360676,0.25,0.4459187494678262,100087.80768558597,8.507060046402954,0.02511542116662587,1,strong,0,,,0.903161280259804,0.8900660772710814,0000000729,True,False,True
641,39.04696204508773,0.15000000000000002,27.695918749467825,13006.54551176757,32.25714867965558,0.2003869223968956,1,strong,0,,,0.9968745129715414,0.8905506017652866,0000000416,False,False,False
642,0.7876784085424996,0.15000000000000002,0.6959187494678263,10502.784365242793,4.134198079379955,0.03168768792967526,0,mild,0,,,1.016788574922794,1.122766251595923,0000000232,False,False,False
643,0.5636741959765097,0.15000000000000002,0.5459187494678263,11507.448400773232,2.759289320277531,0.028107207031181115,0,mild,0,,,1.096444822727806,1.1813408653909805,0000000039,False,False,False
644,16.85280271451524,0.05,8.145918749467826,14515.60757159917,39.089112189294866,0.22975281010257642,0,mild,0,,,1.1936723016662756,1.4326486451307818,0000000326,False,False,False
645,12.31769208028118,0.15000000000000002,6.245918749467827,299921.1558712448,86.59115946088909,0.1125,2,mild,1,12.3203,102.441387868514,0.9324466654821938,1.008734491045299,0000000779,True,True,True
646,6.419864579142449,0.15000000000000002,0.6459187494678262,889251.5758782219,108.88841847678881,0.08261140689858171,2,mild,1,6.4199,116.44684176174457,0.995703097562644,1.105586788759252,0000000946,True,True,True
647,0.539930836153966,0.25,0.4459187494678262,11609.619889267662,1.8921850421052007,0.024913072441523174,0,mild,0,,,0.9066755264864548,0.923875733591034,0000000019,False,False,False
648,9.94147589443126,0.15000000000000002,2.045918749467826,1603924.5023500186,181.8532603388696,0.1023031988500929,3,strong,1,9.9389,203.4238920032976,0.9207325113932217,1.1372103581742363,0000001427,True,True,True
649,0.5575139401715564,0.25,0.14591874946782618,667399.2727196679,21.418034759206655,0.02497827391748363,1,strong,0,,,0.9441608195711662,0.8955551054165585,0000000400,True,False,True
650,3.2844014197845794,0.1,2.020918749467826,2856086.2907396904,169.85098313556531,0.07217818246148629,2,mild,1,3.2841,151.301843686709,1.1655583318527425,1.1199328307422896,0000000845,True,True,True
651,4.061911003271301,0.15000000000000002,2.245918749467826,74639176.92299443,791.9722054105248,0.0660445738478861,3,strong,1,4.0614,798.2244796057633,1.103473315181189,1.1758746039369514,0000001498,True,True,True
652,9.793673076295255,0.15000000000000002,5.8959187494678265,845870.7733016724,133.44589073373302,0.103358274273202,3,strong,1,9.7964,129.4450820576643,1.1643869164438791,1.2827525517934166,0000001210,True,True,True
653,3.1348948416720828,0.1,2.720918749467826,16419068.508883277,398.29429205174125,0.0706422765292541,2,mild,1,3.1344,370.3399125334923,0.9511893120245496,0.983661838334852,0000000888,True,True,True
654,11.753896546590079,0.15000000000000002,3.6959187494678263,9501789.440252513,475.6396555279786,0.109823083284368,3,strong,1,11.7551,487.2655594002948,1.0730165145498611,1.3396007563640602,0000001158,True,True,True
655,40.186202277294036,0.25,37.09591874946783,305732.55480243557,130.32705756468474,0.1671315676162189,2,mild,1,40.2098,353.4193416945657,1.1761010705328172,1.286385334044624,0000001112,True,True,True
656,11.115763419026374,0.15000000000000002,5.745918749467827,2447739.8953179363,238.58789494030296,0.10855553232598122,2,mild,1,11.1195,234.09665047277255,0.9219039268021187,0.8985223346664076,0000000923,True,True,True
657,0.7106470799485662,0.25,0.4459187494678262,89312.62564238446,8.851237679456572,0.0260132990857236,1,strong,0,,,1.0636451912786833,0.9971585139118953,0000000492,True,False,True
658,7.982533634196185,0.1,1.4209187494678264,429776.82490859064,103.01346249172047,0.11181213453925057,2,mild,1,7.9829,97.3952418497204,0.948846481206755,1.0155026080725025,0000000865,True,True,True
659,0.5104956295012325,0.25,0.3459187494678262,467307.6200194181,17.15982948529355,0.024850356137320055,1,strong,0,,,1.1690725780794338,1.384172619456668,0000000712,True,False,True
660,7.347653571078671,0.15000000000000002,4.745918749467827,20003209.340122953,546.4021991952603,0.08729413579875174,2,mild,1,7.3468,498.5679622526407,1.0613023604607903,1.172903020755327,0000000984,True,True,True
661,0.5170107372922279,0.25,0.4459187494678262,18062.623145641428,2.890157252485002,0.024858759305426456,0,mild,0,,,1.0542738680075054,1.2887231778183392,0000000222,True,False,True
662,0.5754272114021249,0.25,0.4459187494678262,10437.022835462363,2.7235870974977603,0.02506277908631378,0,mild,0,,,1.0683308529142723,1.1867858069773625,0000000031,False,False,False
663,0.596425542337883,0.25,0.3459187494678262,224178.07870054574,12.845965461378338,0.02517535333463113,1,strong,0,,,1.0355312214651498,1.1769942848819963,0000000660,True,False,True
664,5.580441018352822,0.1,4.0209187494678265,774731.3917667854,115.07941455418118,0.0932961259646332,3,strong,1,5.5804,116.20276347293472,0.903161280259804,0.9003445625188581,0000001494,True,True,True
665,4.253487976406533,0.1,1.4209187494678264,4316063.941173283,237.52712789474225,0.0818168717444638,2,mild,1,4.2534,210.72224094549787,0.9019898648510196,0.8864980490746994,0000000976,True,True,True
666,0.8061183195419804,0.25,0.3459187494678262,32796.17376929936,5.7125308511789346,0.026855652744690154,1,strong,0,,,1.021474236558383,1.116152844812282,0000000500,True,False,True
667,0.5123254235620851,0.25,0.2959187494678262,20729.7776758536,3.6210238658036413,0.02485240253592392,1,strong,0,,,0.983988943473672,1.206043111693119,0000000662,True,False,True
668,3.3758783202870037,0.15000000000000002,0.09591874946782619,3865548.542553846,165.28267984979877,0.060785995991347576,2,mild,1,3.3755,161.56398410072464,1.096444822727806,1.3165963934004374,0000000960,True,True,True
669,0.5151123549008907,0.25,0.4459187494678262,10971.71361123063,2.334462452173618,0.0248558866027727,0,mild,0,,,1.096444822727806,1.0953729238977117,0000000320,False,False,False
670,0.5321555038598526,0.1,0.3709187494678262,10468.591797199186,4.147762124873413,0.03180720652786238,0,mild,0,,,1.1690725780794338,1.1051903686045792,0000000374,False,False,False
671,0.6317390375935162,0.25,0.5459187494678263,19345.86346013223,3.185038712543719,0.025406007038455768,1,strong,0,,,1.101130484363395,1.0149176070876258,0000000508,True,False,True
672,17.27555427584221,0.15000000000000002,3.345918749467826,85914.47963962775,54.90485538866391,0.1330396562549454,3,strong,1,17.2714,88.75051004725422,1.194843717075173,1.4142918069078991,0000001273,True,True,True
673,20.22777230860518,0.15000000000000002,8.195918749467827,2025141.674743012,293.5579014069048,0.14639687228050138,3,strong,1,40.4544,787.2667362394482,0.9816461126558772,0.9742387775826952,0000001364,True,False,False
674,17.617039768856735,0.15000000000000002,9.045918749467827,40585932.5381245,1226.0435092594403,0.1366533436151313,3,strong,1,17.6209,1050.7357687417414,0.983988943473672,1.0157162109794913,0000001496,True,True,True
675,0.5069767394698266,0.25,0.4459187494678262,10769.049842425282,2.3142646260970965,0.024847704150611712,0,mild,0,,,1.0706736837320667,1.106722381401838,0000000296,False,False,False
676,0.5254560409841349,0.25,0.3959187494678262,9715.897814934266,2.510554795474425,0.024874420234864872,0,mild,0,,,1.016788574922794,0.9314673116172068,0000000172,False,False,False
677,18.453882211094843,0.25,10.795918749467827,320770.16753770655,84.42882176888631,0.10614897848685506,3,strong,1,36.897,291.910632098481,0.9043326956686604,1.0493359252241132,0000001195,True,False,False
678,0.560919579774959,0.25,0.4459187494678262,16838.488367413946,3.4160041141225177,0.024994836669483975,0,mild,0,,,1.0941019919100112,0.9978397758404838,0000000098,True,False,True
679,0.5899461951135094,0.25,0.3959187494678262,22152.707728602498,4.016780871724428,0.025139120499483702,1,strong,0,,,0.9043326956686604,0.9141279413633898,0000000417,True,False,True
680,31.497658595997564,0.25,30.245918749467826,826620.4108522589,185.58695298658287,0.14487513924117296,2,mild,1,31.4962,320.4145846967318,0.983988943473672,1.0455142797528874,0000000998,True,True,True
681,27.102795294797893,0.25,15.695918749467827,2732390.7922436716,301.79412365847844,0.12970131035013507,3,strong,1,27.0925,550.4842308453226,0.9816461126558772,1.2434232238504812,0000001163,True,True,True
682,0.8329756046632638,0.15000000000000002,0.7459187494678263,12142.893428511066,4.58151813627705,0.03243714262330369,0,mild,0,,,1.0894163302746342,1.093900221677323,0000000234,False,False,False
683,5.842997323818019,0.15000000000000002,2.095918749467826,26041831.582893137,561.8349977005073,0.07886037780837933,3,strong,1,5.8432,509.0120855552632,1.1433014390836949,1.2552857232824963,0000001382,True,True,True
684,0.6720633660385203,0.25,0.6459187494678262,24399.125288295356,3.9139541859973854,0.02570941843768136,1,strong,0,,,1.194843717075173,1.3720068628213131,0000000586,True,False,True
685,3.0405275288403644,0.1,2.970918749467826,512630.09087352845,70.37718194065805,0.0706422765292541,3,strong,1,3.0403,67.25982439366453,1.0941019919100112,1.1946888976979286,0000001242,True,True,True
686,11.799666451643354,0.15000000000000002,11.695918749467827,11131788.042589666,527.5364452478535,0.1125,3,strong,1,11.7971,482.9229397288481,0.9558749736601384,1.1697183665928732,0000001361,True,True,True
687,0.9422258125712188,0.25,0.7959187494678263,13626.852297121668,3.9852367852371744,0.02815418660499184,1,strong,0,,,1.030845559829561,1.1572046696397675,0000000436,False,False,False
688,14.666712297959302,0.25,0.4959187494678262,684252.5147345326,109.56473010536729,0.09449346186921385,2,mild,1,29.3328,356.7062360663178,1.1561870085815644,1.1777433559446744,0000001098,True,False,False
689,0.5562653325743149,0.25,0.2959187494678262,44624.76565197744,5.537093655560501,0.02497428860981398,1,strong,0,,,1.065988022096431,1.181835107779566,0000000552,True,False,True
690,0.515164899477674,0.25,0.19591874946782617,24245.29991710738,3.92724060591987,0.0248561129223243,1,strong,0,,,1.0812164224121417,1.190188349817913,0000000561,True,False,True
691,9.928446609653419,0.15000000000000002,0.9459187494678263,14324.440411442249,16.925980273793453,0.10078065197205377,1,strong,0,,,1.096444822727806,1.0347660477005085,0000000592,False,False,False
692,2.5903501061215466,0.05,1.8959187494678262,11931.201566222107,13.872228910274888,0.09067440534219824,0,mild,0,,,1.1854723938039953,1.3723774259825297,0000000165,False,False,False
693,38.45236874487284,0.25,6.095918749467827,599080.2988038402,168.90125303375737,0.15480585115252732,2,mild,1,38.4363,309.87959753923866,1.0941019919100112,1.0037355102141885,0000000919,True,True,True
694,0.5065360525545295,0.25,0.14591874946782618,122999.40130838646,8.749794264873497,0.024847388099897415,1,strong,0,,,1.0355312214651498,0.9422864744913696,0000000742,True,False,True
695,0.5206707990792844,0.25,0.3459187494678262,22783.98863313182,3.8278039033199187,0.024865222971142627,1,strong,0,,,0.9066755264864548,0.9359566583197524,0000000476,True,False,True
696,0.6594557901488969,0.25,0.4459187494678262,468666.8542998717,19.543837300963062,0.025610221724876203,1,strong,0,,,0.9219039268021187,0.9558268462481556,0000000426,True,False,True
697,0.641773853603937,0.15000000000000002,0.09591874946782619,11437.84509553958,3.8530447530705976,0.029350909282069015,0,mild,0,,,1.0238170673761682,1.0706952339394245,0000000113,False,False,False
698,43.913399888749005,0.25,12.945918749467827,280152.7254788277,124.7559229230393,0.1671315676162189,3,strong,1,43.888,419.0962703856126,1.0730165145498611,1.2979799233659508,0000001389,True,True,True
699,0.5867703902661718,0.25,0.14591874946782618,47361.41179227903,5.7117815372268845,0.02512124797068629,1,strong,0,,,1.1843009783950975,1.1734779217954772,0000000582,True,False,True
700,0.5791666055303759,0.25,0.19591874946782617,34601.74213932547,4.974137053547711,0.02508074370994857,1,strong,0,,,0.9019898648510196,0.9039606056257992,0000000563,True,False,True
701,6.739712609074651,0.15000000000000002,0.4959187494678262,12934533.284237351,420.9339466653955,0.08370897912760604,3,strong,1,6.7399,496.99193926423067,0.9769604510202644,0.8991393420372419,0000001157,True,True,True
702,30.9191540237467,0.25,24.195918749467825,19148873.441256184,893.2355382087121,0.14487513924117296,3,strong,1,30.9272,1184.3752843424795,0.9043326956686604,0.9645779138695044,0000001269,True,True,True
703,40.83607851678419,0.25,4.8959187494678265,4173169.77902779,445.7828736390561,0.15480585115252732,3,strong,1,40.84,734.4927596434358,0.9324466654821938,1.0130423320349724,0000001259,True,True,True
704,0.6115931758605097,0.15000000000000002,0.5959187494678263,11344.729191174063,3.497997288348837,0.02888759799081358,0,mild,0,,,0.9511893120245496,0.9930797829621428,0000000045,False,False,False
705,0.5367365473234919,0.25,0.3459187494678262,29341.045628685628,4.409538852131777,0.024903727377006135,1,strong,0,,,0.9043326956686604,0.9141279413633898,0000000511,True,False,True
706,0.5357685659819197,0.25,0.3959187494678262,35606.08246776194,4.851928642193075,0.02490008258973382,1,strong,0,,,1.1854723938039953,1.3642882282819049,0000000683,True,False,True
707,0.5361477500881991,0.25,0.2459187494678262,19350.70833088184,3.578033131793812,0.02490111188039306,1,strong,0,,,1.0613023604607903,1.1865888958631587,0000000593,True,False,True
708,16.667407465025057,0.25,13.345918749467828,1839999.9678417868,195.78900036358164,0.10282659320757782,3,strong,1,16.6745,267.45069579351656,0.9019898648510196,0.9526642605604966,0000001140,True,True,True
709,10.707274764967483,0.15000000000000002,10.495918749467828,9020595.164582126,463.43939770717986,0.109823083284368,3,strong,1,10.7087,401.3920594254604,1.0613023604607903,1.135270934978807,0000001216,True,True,True
710,0.5143254705206244,0.25,0.2459187494678262,14234.760140397879,3.00631717326771,0.024854790640048002,0,mild,0,,,1.1690725780794338,1.388187842903195,0000000233,False,False,False
711,42.797021228030125,0.15000000000000002,0.09591874946782619,34370.98993730452,52.43738356348799,0.2003869223968956,1,strong,0,,,0.9019898648510196,0.8560441550079743,0000000626,True,False,True
712,10.299661473175354,0.15000000000000002,0.9959187494678263,745623.2435850122,123.99062515151766,0.1023031988500929,2,mild,1,10.2997,133.84771356660065,1.096444822727806,1.1932350702212675,0000000952,True,True,True
713,10.853002040432397,0.15000000000000002,9.145918749467826,139786.62862603602,56.0470565988444,0.10673530386975007,2,mild,1,10.8531,72.62738959023855,1.1198731309057504,1.36586636412948,0000000974,True,True,True
714,0.5318192761131082,0.25,0.4459187494678262,14014.072792264074,2.089914072829035,0.02489078544703057,1,strong,0,,,0.9254181730288104,0.8443864577935836,0000000616,False,False,False
715,6.846304469872973,0.15000000000000002,3.1959187494678263,22592734.594812132,568.1138542180246,0.08544346580916383,2,mild,1,6.8458,476.0390478627259,1.1468156853103866,1.396740091475629,0000000760,True,True,True
716,17.951004092965363,0.25,12.345918749467828,2423976.359991737,232.09080406847167,0.10614897848685506,2,mild,1,17.9414,318.4668909267479,1.0449025447363278,1.169050799893155,0000001053,True,True,True
717,4.609344990243228,0.15000000000000002,0.4459187494678262,14038118.019561635,365.6451313651848,0.07015265066324013,2,mild,1,4.6087,360.5262703208252,0.948846481206755,1.125567293182867,0000000806,True,True,True
718,0.6471189949130437,0.25,0.14591874946782618,25282.27208412806,4.4799431180135,0.025512155469308604,1,strong,0,,,1.108158976816778,1.3171650742559202,0000000671,True,False,True
719,10.892012983712265,0.15000000000000002,10.295918749467827,12169539.397581197,531.9892330957417,0.10855553232598122,3,strong,1,10.8937,488.6296389059343,0.9605606352957272,1.012317495530772,0000001401,True,True,True
720,0.5595523432035439,0.25,0.3959187494678262,19110.057173662946,3.634098777949526,0.024988092039612362,1,strong,0,,,0.9183896805754272,0.893903935172309,0000000515,True,False,True
721,0.5128109575627948,0.25,0.14591874946782618,16312.589093270244,3.2265593050760346,0.024852588489554944,0,mild,0,,,1.1936723016662756,1.3880284091234625,0000000107,True,False,True
722,0.5459819485070899,0.25,0.3959187494678262,14630.2831481288,3.1414417746785706,0.02493517895462183,0,mild,0,,,1.0812164224121417,1.1625908320925622,0000000350,False,False,False
723,0.6830003292171325,0.25,0.4459187494678262,51983.80111379952,6.6233063188957,0.025792439409701676,1,strong,0,,,1.1936723016662756,1.3916484807890928,0000000655,True,False,True
724,23.70975135545263,0.25,15.595918749467828,40941.72455753668,35.2229799977991,0.123723175277265,3,strong,1,47.4264,212.90223633819437,1.129244454176928,1.25342462200407,0000001207,True,False,False
725,27.697350198504292,0.25,2.1959187494678263,376249.2376443357,111.98946939248886,0.12970131035013507,2,mild,1,27.6994,197.395407813879,1.0097600824694108,1.2611169962558575,0000000810,True,True,True
726,9.749558005303935,0.1,8.070918749467827,4324101.057231363,328.78948649673106,0.1125,3,strong,1,9.751,287.41817404119223,0.903161280259804,0.8478169828016208,0000001331,True,True,True
727,0.5263505112963849,0.25,0.14591874946782618,28331.441753359613,4.199092327717382,0.024876700654899348,1,strong,0,,,1.1936723016662756,1.395022407528708,0000000490,True,False,True
728,6.398176032486756,0.15000000000000002,1.3459187494678264,15929867.658433106,460.866830489866,0.08261140689858171,2,mild,1,6.3995,407.2914193383708,1.108158976816778,1.3206376299192852,0000001016,True,True,True
729,13.467322696786589,0.25,11.995918749467828,9288409.355326137,393.45498165453307,0.09214426752509268,3,strong,1,13.4615,531.0287046659298,1.1433014390836949,1.301478836823314,0000001138,True,True,True
730,3.068857221773244,0.1,0.9709187494678263,856633.8724245561,90.32396045687337,0.07015265066324013,2,mild,1,3.0692,92.7749044973644,0.9968745129715414,0.9360898301570396,0000000943,True,True,True
731,21.189625213669174,0.25,3.1959187494678263,61675.612137022355,39.76714664432616,0.11391538090899685,2,mild,1,42.3539,152.44830227900246,0.9781318664291856,1.135076448165858,0000001044,True,False,False
732,0.5321368133875894,0.25,0.4459187494678262,8899.399299314331,1.6335001588237206,0.024891253091273078,0,mild,0,,,0.903161280259804,0.8207823606679693,0000000302,False,False,False
733,0.5201524166740068,0.25,0.4959187494678262,11386.20629096504,2.4199117872228495,0.024863710654836817,0,mild,0,,,0.9816461126558772,0.916288151767222,0000000298,False,False,False
734,3.979755634858514,0.15000000000000002,0.3959187494678262,1718679.1943858708,118.448445493745,0.0651307728871567,3,strong,1,3.9796,142.55704221930762,0.903161280259804,0.9447060244907254,0000001225,True,True,True
735,0.5329416910377183,0.25,0.2459187494678262,15067.621266042812,3.1479594938161997,0.02489219559945376,0,mild,0,,,1.1468156853103866,1.2823340696447898,0000000322,False,False,False
736,0.597955561650476,0.25,0.2959187494678262,12724.16966954086,3.0643973504479396,0.025184433275871443,1,strong,0,,,0.9066755264864548,0.8874282375719331,0000000666,False,False,False
737,43.78648995796357,0.25,28.545918749467827,174580.8100624376,98.48316552770655,0.1671315676162189,2,mild,1,43.8107,204.8576431158778,1.0343598060562529,1.1143449589675,0000001119,True,True,True
738,0.5799203240238842,0.05,0.14591874946782618,9607.686088770368,5.868232345076987,0.04428291506134203,0,mild,0,,,1.0636451912786833,0.9974886688805212,0000000177,False,False,False
739,5.678746393875835,0.15000000000000002,3.645918749467826,114024.7361225028,36.73425051927766,0.07794622028817785,3,strong,1,5.6783,54.0497219436932,1.155015593172667,1.3583977947047952,0000001433,True,True,True
740,49.029189683914616,0.25,6.595918749467827,322204.5680475651,133.7918300211948,0.1671315676162189,2,mild,1,49.0516,249.38376484110148,1.016788574922794,0.9297669394810636,0000000896,True,True,True
741,42.318869202121654,0.25,19.045918749467827,160327.51099086815,94.3773486803752,0.1671315676162189,2,mild,1,42.3107,165.4122899152468,1.0941019919100112,1.002760580269085,0000000934,True,True,True
742,0.6536800800479728,0.25,0.2459187494678262,23933.82313822547,4.395116441883224,0.025562204785144097,1,strong,0,,,1.108158976816778,1.223155742941445,0000000691,True,False,True
743,0.7360926604698685,0.25,0.14591874946782618,41635.855380433146,6.129294955543572,0.026230486067515487,1,strong,0,,,1.0636451912786833,1.207512798450986,0000000682,True,False,True
744,3.6142502590299026,0.15000000000000002,2.395918749467826,787978.2318951552,76.68399159134684,0.06238847677565933,2,mild,1,3.6145,87.25254998188022,1.0472453755541222,1.18657134618236,0000001089,True,True,True
745,7.27707160877159,0.1,0.1709187494678262,32580261.993724525,846.1972075986731,0.10557239225323807,3,strong,1,7.2773,712.6483714303042,0.9043326956686604,0.8869319513258805,0000001453,True,True,True
746,21.70568997453114,0.15000000000000002,21.695918749467825,39691.77213976705,41.98190888049223,0.15127011845442837,2,mild,1,21.7171,75.58572439841214,1.1058161459989837,1.3410656409239017,0000001025,True,True,True
747,0.7624676512316041,0.05,0.5959187494678263,8584.651606423024,6.355970460977165,0.05018061321645466,0,mild,0,,,1.096444822727806,1.0327498913742568,0000000367,False,False,False
748,13.443423706027335,0.15000000000000002,2.2959187494678264,95461.33805963973,51.856067883400875,0.11933372375086429,3,strong,1,13.4398,61.961595836885664,1.1690725780794338,1.344638753635795,0000001405,True,True,True
749,3.538285525570862,0.15000000000000002,1.0459187494678264,11539860.683347687,288.652548477547,0.06141107896682884,3,strong,1,3.5376,287.6560040021744,1.1690725780794338,1.3675901394569865,0000001264,True,True,True
750,0.5785031849590329,0.15000000000000002,0.09591874946782619,7821.992119675925,3.054180203499282,0.02835282268571325,0,mild,0,,,0.9277610038466048,0.8625146208317058,0000000021,False,False,False
751,0.5937609478324034,0.25,0.3959187494678262,23479.283176698897,4.148161409062006,0.025160090737890703,1,strong,0,,,0.9019898648510196,0.8731938833901349,0000000698,True,False,True
752,21.89388410451029,0.25,11.145918749467826,3443301.3908708296,309.26891350008503,0.1185113657849943,3,strong,1,21.8971,494.2849223191921,1.136272946630538,1.1955493630333769,0000001243,True,True,True
753,24.24083261955169,0.15000000000000002,8.245918749467826,697800.6558692203,186.78873840106365,0.15860415979130432,3,strong,1,24.2557,317.59771355851717,1.190158055439584,1.3502290037825904,0000001341,True,True,True
754,4.545730053429262,0.1,0.07091874946782618,10931558.560384998,389.6501023066326,0.08427498280790525,2,mild,1,4.5457,346.60736726542183,0.9043326956686604,0.8653289937397206,0000000790,True,True,True
755,3.0338303587320588,0.1,0.12091874946782619,5945207.652047333,235.71739082403525,0.06951610347365697,3,strong,1,3.0343,235.28054624784917,0.9558749736601384,0.9208820862166812,0000001305,True,True,True
756,25.292986864070954,0.25,9.795918749467827,344455.988238644,102.16682558274914,0.123723175277265,2,mild,1,25.2729,219.89235407280745,0.983988943473672,1.0539658941847136,0000000833,True,True,True
757,0.8690485570995522,0.25,0.19591874946782617,32104.580727122368,5.866008384745642,0.02743423712758809,1,strong,0,,,1.1058161459989837,1.2309574012691855,0000000659,True,False,True
758,1.1136337819447217,0.15000000000000002,0.6959187494678263,19093.57027760202,6.67136843715344,0.03665206418046115,1,strong,0,,,1.096444822727806,1.0327498913742568,0000000718,True,False,True
759,0.5672406829502944,0.25,0.4959187494678262,11581.965238609082,2.515210173100415,0.025021555624458753,1,strong,0,,,1.0905877456833195,1.177574117068276,0000000629,False,False,False
760,3.735437533931355,0.1,3.020918749467826,47868685.612021625,743.9053766357206,0.07706426414650332,3,strong,1,3.7351,709.2688536528041,1.016788574922794,0.9234786670975028,0000001283,True,True,True
761,6.222129117631198,0.1,6.0209187494678265,35609841.963715546,839.7293524821614,0.10028835666288512,2,mild,1,6.2212,704.6029640438877,0.9207325113932217,0.9653574817092386,0000000807,True,True,True
762,0.5373266392143305,0.25,0.3959187494678262,22656.552546111005,3.878040549541796,0.02490640330484512,1,strong,0,,,0.9511893120245496,0.8738117013803532,0000000622,True,False,True
763,0.504142678478339,0.25,0.19591874946782617,40740.27322545053,5.034269695682274,0.02484593939254749,1,strong,0,,,1.096444822727806,1.032785750397717,0000000709,True,False,True
764,2.359228034854824,0.05,0.4459187494678262,8627.464981654983,11.14164201482002,0.08574350375695916,0,mild,0,,,0.9019898648510196,0.8925287636049368,0000000023,False,False,False
765,23.13059971933937,0.15000000000000002,16.695918749467825,63276.33767644772,55.55763330419417,0.1566701870842482,2,mild,1,23.1458,91.0316236219875,1.091759161092217,1.22821887936264,0000000985,True,True,True
766,0.507554180677039,0.25,0.14591874946782618,929619.5380003995,24.107856632254375,0.024848041521423257,3,strong,1,42.7372,97.42883234210272,1.1714154088972284,1.2141798967310622,0000001314,True,False,False
767,1.078438914824212,0.25,0.4459187494678262,59716.494111179316,8.917172806095408,0.02943913807326759,1,strong,0,,,1.129244454176928,1.1770221622612869,0000000460,True,False,True
768,14.106820404785193,0.15000000000000002,13.895918749467826,2853719.6374509223,289.7118059611352,0.12190914622160037,2,mild,1,14.1061,247.7079128269411,0.9207325113932217,0.9613081944137744,0000001010,True,True,True
769,13.575928171895082,0.15000000000000002,7.595918749467827,13272495.280125063,603.0174190474594,0.11770602968949699,3,strong,1,13.5707,595.7865641262719,0.9019898648510196,0.8566880931075159,0000001136,True,True,True
770,20.093639481298894,0.15000000000000002,18.395918749467825,530411.8399663508,148.6623467187683,0.14487513924117296,2,mild,1,20.1036,234.87433020816755,1.173758239715023,1.3701293212715449,0000000843,True,True,True
771,8.783091399895769,0.15000000000000002,4.795918749467827,2060499.5317028214,191.81927560777936,0.09531844839510778,2,mild,1,8.7839,205.7658965481549,1.0449025447363278,1.328055087029289,0000001042,True,True,True
772,11.53905330451038,0.15000000000000002,6.845918749467827,397990.56354316446,96.7702632427672,0.10918368947836227,3,strong,1,11.5377,122.68245388975464,1.1093303922256754,1.1007934764425555,0000001315,True,True,True
773,0.5372504254269761,0.25,0.4959187494678262,12887.862113612991,2.8811504513859205,0.02490586328201008,0,mild,0,,,1.108158976816778,1.204547415682388,0000000127,False,False,False
774,17.080794852815576,0.15000000000000002,2.045918749467826,672385.4597728474,153.5984123379258,0.1330396562549454,2,mild,1,17.084,206.97373251937591,1.0941019919100112,1.226982120495994,0000001040,True,True,True
775,0.5322302788802211,0.25,0.14591874946782618,161867.5110396811,10.291599274726108,0.02489078544703057,1,strong,0,,,1.1058161459989837,1.1026814624354877,0000000579,True,False,True
776,34.43253294155456,0.05,18.445918749467825,13314.719893482326,51.603720589667425,0.3164720516971595,2,mild,1,48.7892,69.5301372725517,1.1655583318527425,1.1143076970823798,0000000895,False,False,False
777,0.533260570465623,0.25,0.3459187494678262,15894.73799975086,3.235868028376475,0.024894594003939497,1,strong,0,,,1.0800450070032448,1.1423035673004145,0000000495,False,False,False
778,0.5003302289587447,0.25,0.2959187494678262,20334.110142959864,3.543962856144491,0.024845204483499958,1,strong,0,,,0.9019898648510196,0.9039606056257992,0000000588,True,False,True
779,8.603541335658278,0.15000000000000002,0.4459187494678262,666018.6786466897,107.62403793614864,0.09408911395480729,2,mild,1,8.6034,113.09599892588976,1.0472453755541222,0.962121661267732,0000000795,True,True,True
780,18.32,0.25,16.145918749467825,445181.8501863815,102.9542027387931,0.109823083284368,2,mild,1,18.3154,190.94694606581797,1.1690725780794338,1.3270137410818843,0000000859,True,True,True
781,0.5488498102928869,0.25,0.2459187494678262,77982.28918947035,7.2686676400258206,0.024943939134627793,1,strong,0,,,1.0121029132872053,0.9732291654026228,0000000556,True,False,True
782,27.596452817691755,0.25,12.695918749467827,893832.9215746816,172.61063327372398,0.12970131035013507,3,strong,1,27.6065,310.696277848205,1.173758239715023,1.1786217458365016,0000001407,True,True,True
783,0.6981060681867579,0.25,0.3959187494678262,358290.7869264135,17.56338467411282,0.02590436112262999,3,strong,1,27.7937,122.39079962958114,1.0683308529142723,1.065875936558246,0000001233,True,False,False
784,0.6568256310662605,0.15000000000000002,0.24591874946782621,10232.746614178166,3.719863646686079,0.029598860281651172,0,mild,0,,,1.1655583318527425,1.289885808070122,0000000013,False,False,False
785,19.574437542412696,0.15000000000000002,12.845918749467828,18685617.717566926,864.5372801115502,0.14197014121051782,2,mild,1,19.5795,723.3234594430024,0.9043326956686604,0.9187206178630278,0000001018,True,True,True
786,26.86253089294029,0.15000000000000002,25.895918749467825,172347.87623869412,97.85132606797303,0.1671315676162189,2,mild,1,26.8558,130.55040695852054,1.0495882063719166,1.1414826976124937,0000000907,True,True,True
787,0.6460979551610301,0.25,0.4459187494678262,26700.10514871283,4.614320088524019,0.025504635251049772,1,strong,0,,,0.9254181730288104,1.1578708354982123,0000000424,True,False,True
